minute,base_path,instance,intervention_size,resources_size,exclusion_size,scenarious_size,population_size,mutation_rate,crossover_rate,time_limit,error,is_solved
14,./A_set/A_,9,18,10,0,17,0.0025,-1,-1,15,1507.28,1
14,./A_set/A_,7,36,9,3,17,0.0025,-1,-1,15,2277.19,1
14,./A_set/A_,12,54,10,0,53,0.0025,-1,-1,15,797.107,1
14,./A_set/A_,8,18,9,4,17,0.0025,-1,-1,15,747.406,1
14,./A_set/A_,10,108,9,40,53,0.0025,-1,-1,15,3000.63,1
14,./A_set/A_,3,91,10,12,90,0.0025,-1,-1,15,849.298,1
14,./A_set/A_,1,181,9,81,90,0.0025,-1,-1,15,1864.02,1
14,./A_set/A_,14,108,10,22,53,0.0025,-1,-1,15,2490.16,1
14,./A_set/A_,11,54,9,4,53,0.0025,-1,-1,15,500.55,1
14,./A_set/A_,13,179,9,136,90,0.0025,-1,-1,15,4581.62,1
14,./A_set/A_,15,108,10,22,53,0.0025,-1,-1,15,2526.9,1
14,./A_set/A_,6,180,10,87,182,0.0025,-1,-1,15,669.97,1
14,./A_set/A_,2,89,9,32,90,0.0025,-1,-1,15,4711.74,1
14,./A_set/A_,5,180,9,87,182,0.0025,-1,-1,15,675.347,1
14,./A_set/A_,4,706,9,1377,365,0.0025,-1,-1,15,3797.45,1
15,./A_set/A_,9,18,10,0,17,0.0025,-1,-1,15,1507.28,1
15,./A_set/A_,7,36,9,3,17,0.0025,-1,-1,15,2277.19,1
15,./A_set/A_,12,54,10,0,53,0.0025,-1,-1,15,797.107,1
15,./A_set/A_,8,18,9,4,17,0.0025,-1,-1,15,747.406,1
15,./A_set/A_,10,108,9,40,53,0.0025,-1,-1,15,3000.63,1
15,./A_set/A_,3,91,10,12,90,0.0025,-1,-1,15,849.298,1
15,./A_set/A_,1,181,9,81,90,0.0025,-1,-1,15,1864.02,1
15,./A_set/A_,14,108,10,22,53,0.0025,-1,-1,15,2490.03,1
15,./A_set/A_,11,54,9,4,53,0.0025,-1,-1,15,500.55,1
15,./A_set/A_,13,179,9,136,90,0.0025,-1,-1,15,4581.13,1
15,./A_set/A_,15,108,10,22,53,0.0025,-1,-1,15,2526.85,1
15,./A_set/A_,6,180,10,87,182,0.0025,-1,-1,15,668.873,1
15,./A_set/A_,2,89,9,32,90,0.0025,-1,-1,15,4711.74,1
15,./A_set/A_,5,180,9,87,182,0.0025,-1,-1,15,670.975,1
15,./A_set/A_,4,706,9,1377,365,0.0025,-1,-1,15,3779.44,1
1,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
1,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
1,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
1,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
1,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3012.78,1
1,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,862.101,1
1,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1963.02,1
1,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2575.56,1
1,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.679,1
1,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,7653.94,1
1,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,773.226,1
1,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2579.12,1
1,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4724.72,1
1,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,845.808,1
1,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,39,0
2,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
2,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
2,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
2,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
2,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
2,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,851.364,1
2,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1940.52,1
2,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2546.23,1
2,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
2,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4842.29,1
2,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2555.34,1
2,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,732.142,1
2,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4717.79,1
2,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,760.283,1
2,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,14,0
3,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
3,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
3,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
3,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
3,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
3,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,850.183,1
3,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1912.9,1
3,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2541.99,1
3,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
3,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4606.22,1
3,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2546.3,1
3,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,723.63,1
3,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4716.02,1
3,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,739.989,1
3,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,1,0
4,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
4,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
4,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
4,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
4,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
4,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.305,1
4,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1894.59,1
4,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2532.04,1
4,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
4,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4601.13,1
4,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2545.41,1
4,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,702.423,1
4,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4714.03,1
4,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,715.742,1
4,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,6008.26,1
5,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
5,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
5,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
5,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
5,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
5,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.305,1
5,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1888.99,1
5,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2530.65,1
5,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
5,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4597.57,1
5,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2541.9,1
5,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,685.094,1
5,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4712.52,1
5,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,710.189,1
5,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,5859.33,1
6,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
6,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
6,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
6,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
6,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
6,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.298,1
6,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1887.72,1
6,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2527.99,1
6,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
6,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4589.91,1
6,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2540.04,1
6,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,684.444,1
6,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4712.34,1
6,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,699.364,1
6,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,5826.94,1
7,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
7,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
7,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
7,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
7,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
7,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.298,1
7,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1874.89,1
7,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2518.01,1
7,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
7,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4587.33,1
7,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2538.81,1
7,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,678.134,1
7,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4712.05,1
7,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,698.681,1
7,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,5812.26,1
8,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
8,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
8,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
8,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
8,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
8,./A_set/A_,3,91,10,12,90,0.005,-1,-1,15,849.298,1
8,./A_set/A_,1,181,9,81,90,0.005,-1,-1,15,1869.99,1
8,./A_set/A_,14,108,10,22,53,0.005,-1,-1,15,2517.05,1
8,./A_set/A_,11,54,9,4,53,0.005,-1,-1,15,500.55,1
8,./A_set/A_,13,179,9,136,90,0.005,-1,-1,15,4586.12,1
8,./A_set/A_,15,108,10,22,53,0.005,-1,-1,15,2535.71,1
8,./A_set/A_,6,180,10,87,182,0.005,-1,-1,15,677.437,1
8,./A_set/A_,2,89,9,32,90,0.005,-1,-1,15,4711.97,1
8,./A_set/A_,5,180,9,87,182,0.005,-1,-1,15,696.398,1
8,./A_set/A_,4,706,9,1377,365,0.005,-1,-1,15,5800.23,1
9,./A_set/A_,9,18,10,0,17,0.005,-1,-1,15,1507.28,1
9,./A_set/A_,7,36,9,3,17,0.005,-1,-1,15,2277.19,1
9,./A_set/A_,12,54,10,0,53,0.005,-1,-1,15,797.107,1
9,./A_set/A_,8,18,9,4,17,0.005,-1,-1,15,747.406,1
9,./A_set/A_,10,108,9,40,53,0.005,-1,-1,15,3000.63,1
