minute,base_path,instance,intervention_size,resources_size,exclusion_size,scenarious_size,population_size,mutation_rate,crossover_rate,time_limit,error,is_solved
8,./A_set/A_,8,18,9,4,17,25,0.01,0.85,15,744.971,1
8,./A_set/A_,10,108,9,40,53,25,0.01,0.85,15,2999.84,1
8,./A_set/A_,3,91,10,12,90,25,0.01,0.85,15,855.858,1
8,./A_set/A_,1,181,9,81,90,25,0.01,0.85,15,1817.61,1
8,./A_set/A_,14,108,10,22,53,25,0.01,0.85,15,7,0
8,./A_set/A_,11,54,9,4,53,25,0.01,0.85,15,499.959,1
8,./A_set/A_,13,179,9,136,90,25,0.01,0.85,15,2032.74,1
8,./A_set/A_,15,108,10,22,53,25,0.01,0.85,15,7,0
8,./A_set/A_,6,180,10,87,182,25,0.01,0.85,15,719.873,1
8,./A_set/A_,2,89,9,32,90,25,0.01,0.85,15,4706.82,1
8,./A_set/A_,5,180,9,87,182,25,0.01,0.85,15,735.452,1
8,./A_set/A_,4,706,9,1377,365,25,0.01,0.85,15,42,0
9,./A_set/A_,9,18,10,0,17,25,0.01,0.85,15,1507.97,1
9,./A_set/A_,7,36,9,3,17,25,0.01,0.85,15,2273.97,1
9,./A_set/A_,12,54,10,0,53,25,0.01,0.85,15,794.89,1
9,./A_set/A_,8,18,9,4,17,25,0.01,0.85,15,744.971,1
9,./A_set/A_,10,108,9,40,53,25,0.01,0.85,15,2999.84,1
9,./A_set/A_,3,91,10,12,90,25,0.01,0.85,15,854.998,1
9,./A_set/A_,1,181,9,81,90,25,0.01,0.85,15,1813.75,1
9,./A_set/A_,14,108,10,22,53,25,0.01,0.85,15,7,0
9,./A_set/A_,11,54,9,4,53,25,0.01,0.85,15,499.959,1
9,./A_set/A_,13,179,9,136,90,25,0.01,0.85,15,2029.72,1
9,./A_set/A_,15,108,10,22,53,25,0.01,0.85,15,7,0
9,./A_set/A_,6,180,10,87,182,25,0.01,0.85,15,714.533,1
9,./A_set/A_,2,89,9,32,90,25,0.01,0.85,15,4706.82,1
9,./A_set/A_,5,180,9,87,182,25,0.01,0.85,15,730.921,1
9,./A_set/A_,4,706,9,1377,365,25,0.01,0.85,15,42,0
10,./A_set/A_,9,18,10,0,17,25,0.01,0.85,15,1507.97,1
10,./A_set/A_,7,36,9,3,17,25,0.01,0.85,15,2273.97,1
10,./A_set/A_,12,54,10,0,53,25,0.01,0.85,15,794.89,1
10,./A_set/A_,8,18,9,4,17,25,0.01,0.85,15,744.971,1
10,./A_set/A_,10,108,9,40,53,25,0.01,0.85,15,2999.84,1
10,./A_set/A_,3,91,10,12,90,25,0.01,0.85,15,854.998,1
10,./A_set/A_,1,181,9,81,90,25,0.01,0.85,15,1810.55,1
10,./A_set/A_,14,108,10,22,53,25,0.01,0.85,15,7,0
10,./A_set/A_,11,54,9,4,53,25,0.01,0.85,15,499.959,1
10,./A_set/A_,13,179,9,136,90,25,0.01,0.85,15,2028.93,1
10,./A_set/A_,15,108,10,22,53,25,0.01,0.85,15,7,0
10,./A_set/A_,6,180,10,87,182,25,0.01,0.85,15,702.798,1
10,./A_set/A_,2,89,9,32,90,25,0.01,0.85,15,4705.95,1
10,./A_set/A_,5,180,9,87,182,25,0.01,0.85,15,726.053,1
10,./A_set/A_,4,706,9,1377,365,25,0.01,0.85,15,34,0
11,./A_set/A_,9,18,10,0,17,25,0.01,0.85,15,1507.97,1
11,./A_set/A_,7,36,9,3,17,25,0.01,0.85,15,2273.97,1
11,./A_set/A_,12,54,10,0,53,25,0.01,0.85,15,794.89,1
11,./A_set/A_,8,18,9,4,17,25,0.01,0.85,15,744.971,1
11,./A_set/A_,10,108,9,40,53,25,0.01,0.85,15,2999.84,1
11,./A_set/A_,3,91,10,12,90,25,0.01,0.85,15,854.998,1
11,./A_set/A_,1,181,9,81,90,25,0.01,0.85,15,1808.99,1
11,./A_set/A_,14,108,10,22,53,25,0.01,0.85,15,7,0
11,./A_set/A_,11,54,9,4,53,25,0.01,0.85,15,499.959,1
11,./A_set/A_,13,179,9,136,90,25,0.01,0.85,15,2027.98,1
11,./A_set/A_,15,108,10,22,53,25,0.01,0.85,15,7,0
11,./A_set/A_,6,180,10,87,182,25,0.01,0.85,15,697.98,1
11,./A_set/A_,2,89,9,32,90,25,0.01,0.85,15,4704.17,1
11,./A_set/A_,5,180,9,87,182,25,0.01,0.85,15,716.79,1
11,./A_set/A_,4,706,9,1377,365,25,0.01,0.85,15,34,0
12,./A_set/A_,9,18,10,0,17,25,0.01,0.85,15,1507.97,1
12,./A_set/A_,7,36,9,3,17,25,0.01,0.85,15,2273.97,1
12,./A_set/A_,12,54,10,0,53,25,0.01,0.85,15,794.89,1
12,./A_set/A_,8,18,9,4,17,25,0.01,0.85,15,744.971,1
12,./A_set/A_,10,108,9,40,53,25,0.01,0.85,15,2998.99,1
12,./A_set/A_,3,91,10,12,90,25,0.01,0.85,15,854.998,1
12,./A_set/A_,1,181,9,81,90,25,0.01,0.85,15,1808.99,1
12,./A_set/A_,14,108,10,22,53,25,0.01,0.85,15,7,0
12,./A_set/A_,11,54,9,4,53,25,0.01,0.85,15,499.959,1
12,./A_set/A_,13,179,9,136,90,25,0.01,0.85,15,2026.95,1
12,./A_set/A_,15,108,10,22,53,25,0.01,0.85,15,7,0
12,./A_set/A_,6,180,10,87,182,25,0.01,0.85,15,690.591,1
12,./A_set/A_,2,89,9,32,90,25,0.01,0.85,15,4700.98,1
12,./A_set/A_,5,180,9,87,182,25,0.01,0.85,15,713.582,1
12,./A_set/A_,4,706,9,1377,365,25,0.01,0.85,15,34,0
13,./A_set/A_,9,18,10,0,17,25,0.01,0.85,15,1507.97,1
13,./A_set/A_,7,36,9,3,17,25,0.01,0.85,15,2273.97,1
13,./A_set/A_,12,54,10,0,53,25,0.01,0.85,15,794.89,1
13,./A_set/A_,8,18,9,4,17,25,0.01,0.85,15,744.971,1
13,./A_set/A_,10,108,9,40,53,25,0.01,0.85,15,2998.99,1
13,./A_set/A_,3,91,10,12,90,25,0.01,0.85,15,853.979,1
13,./A_set/A_,1,181,9,81,90,25,0.01,0.85,15,1806.98,1
13,./A_set/A_,14,108,10,22,53,25,0.01,0.85,15,7,0
13,./A_set/A_,11,54,9,4,53,25,0.01,0.85,15,499.959,1
13,./A_set/A_,13,179,9,136,90,25,0.01,0.85,15,2025.85,1
13,./A_set/A_,15,108,10,22,53,25,0.01,0.85,15,7,0
13,./A_set/A_,6,180,10,87,182,25,0.01,0.85,15,683.793,1
13,./A_set/A_,2,89,9,32,90,25,0.01,0.85,15,4699.76,1
13,./A_set/A_,5,180,9,87,182,25,0.01,0.85,15,708.838,1
13,./A_set/A_,4,706,9,1377,365,25,0.01,0.85,15,26,0
14,./A_set/A_,9,18,10,0,17,25,0.01,0.85,15,1507.97,1
14,./A_set/A_,7,36,9,3,17,25,0.01,0.85,15,2273.97,1
14,./A_set/A_,12,54,10,0,53,25,0.01,0.85,15,793.988,1
14,./A_set/A_,8,18,9,4,17,25,0.01,0.85,15,744.971,1
14,./A_set/A_,10,108,9,40,53,25,0.01,0.85,15,2998.99,1
14,./A_set/A_,3,91,10,12,90,25,0.01,0.85,15,853.979,1
14,./A_set/A_,1,181,9,81,90,25,0.01,0.85,15,1805.7,1
14,./A_set/A_,14,108,10,22,53,25,0.01,0.85,15,7,0
14,./A_set/A_,11,54,9,4,53,25,0.01,0.85,15,499.959,1
14,./A_set/A_,13,179,9,136,90,25,0.01,0.85,15,2025.85,1
14,./A_set/A_,15,108,10,22,53,25,0.01,0.85,15,7,0
14,./A_set/A_,6,180,10,87,182,25,0.01,0.85,15,682.893,1
14,./A_set/A_,2,89,9,32,90,25,0.01,0.85,15,4699.76,1
