minute,base_path,instance,intervention_size,resources_size,exclusion_size,scenarious_size,population_size,mutation_rate,crossover_rate,time_limit,error,is_solved
13,./A_set/A_,7,36,9,3,17,0.01,0.015,-1,15,2277.19,1
13,./A_set/A_,12,54,10,0,53,0.01,0.015,-1,15,797.107,1
13,./A_set/A_,8,18,9,4,17,0.01,0.015,-1,15,747.406,1
13,./A_set/A_,10,108,9,40,53,0.01,0.015,-1,15,3000.63,1
12,./A_set/A_,2,89,9,32,90,0.01,0.015,-1,15,4711.74,1
13,./A_set/A_,3,91,10,12,90,0.01,0.015,-1,15,849.298,1
6,./A_set/A_,4,706,9,1377,365,0.01,0.015,-1,15,3,0
13,./A_set/A_,1,181,9,81,90,0.01,0.015,-1,15,1851.2,1
13,./A_set/A_,14,108,10,22,53,0.01,0.015,-1,15,2490.17,1
13,./A_set/A_,11,54,9,4,53,0.01,0.015,-1,15,500.55,1
13,./A_set/A_,13,179,9,136,90,0.01,0.015,-1,15,4067.69,1
13,./A_set/A_,15,108,10,22,53,0.01,0.015,-1,15,2526.9,1
13,./A_set/A_,6,180,10,87,182,0.01,0.015,-1,15,673.07,1
9,./A_set/A_,5,180,9,87,182,0.01,0.015,-1,15,683.92,1
14,./A_set/A_,9,18,10,0,17,0.01,0.015,-1,15,1507.28,1
14,./A_set/A_,7,36,9,3,17,0.01,0.015,-1,15,2277.19,1
14,./A_set/A_,12,54,10,0,53,0.01,0.015,-1,15,797.107,1
14,./A_set/A_,8,18,9,4,17,0.01,0.015,-1,15,747.406,1
14,./A_set/A_,10,108,9,40,53,0.01,0.015,-1,15,3000.63,1
13,./A_set/A_,2,89,9,32,90,0.01,0.015,-1,15,4711.74,1
14,./A_set/A_,3,91,10,12,90,0.01,0.015,-1,15,849.298,1
7,./A_set/A_,4,706,9,1377,365,0.01,0.015,-1,15,2,0
14,./A_set/A_,1,181,9,81,90,0.01,0.015,-1,15,1851.13,1
14,./A_set/A_,14,108,10,22,53,0.01,0.015,-1,15,2490.03,1
14,./A_set/A_,11,54,9,4,53,0.01,0.015,-1,15,500.55,1
14,./A_set/A_,13,179,9,136,90,0.01,0.015,-1,15,4066.32,1
14,./A_set/A_,15,108,10,22,53,0.01,0.015,-1,15,2526.9,1
14,./A_set/A_,6,180,10,87,182,0.01,0.015,-1,15,669.102,1
10,./A_set/A_,5,180,9,87,182,0.01,0.015,-1,15,683.409,1
15,./A_set/A_,9,18,10,0,17,0.01,0.015,-1,15,1507.28,1
15,./A_set/A_,7,36,9,3,17,0.01,0.015,-1,15,2277.19,1
15,./A_set/A_,12,54,10,0,53,0.01,0.015,-1,15,797.107,1
15,./A_set/A_,8,18,9,4,17,0.01,0.015,-1,15,747.406,1
15,./A_set/A_,10,108,9,40,53,0.01,0.015,-1,15,3000.63,1
14,./A_set/A_,2,89,9,32,90,0.01,0.015,-1,15,4711.74,1
15,./A_set/A_,3,91,10,12,90,0.01,0.015,-1,15,849.298,1
8,./A_set/A_,4,706,9,1377,365,0.01,0.015,-1,15,47603.5,1
15,./A_set/A_,1,181,9,81,90,0.01,0.015,-1,15,1851.13,1
15,./A_set/A_,14,108,10,22,53,0.01,0.015,-1,15,2489.98,1
15,./A_set/A_,11,54,9,4,53,0.01,0.015,-1,15,500.55,1
15,./A_set/A_,13,179,9,136,90,0.01,0.015,-1,15,4065.4,1
15,./A_set/A_,15,108,10,22,53,0.01,0.015,-1,15,2526.85,1
15,./A_set/A_,6,180,10,87,182,0.01,0.015,-1,15,668.631,1
11,./A_set/A_,5,180,9,87,182,0.01,0.015,-1,15,681.693,1
15,./A_set/A_,2,89,9,32,90,0.01,0.015,-1,15,4711.74,1
1,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
1,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
1,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
1,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
1,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3012.77,1
1,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,853.158,1
9,./A_set/A_,4,706,9,1377,365,0.01,0.015,-1,15,47597.1,1
1,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,23430.3,1
1,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2704.2,1
1,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,501.002,1
1,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,9341.47,1
1,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,7,0
1,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,21,0
12,./A_set/A_,5,180,9,87,182,0.01,0.015,-1,15,680.333,1
2,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
2,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
2,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
2,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
2,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
2,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.359,1
1,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4725.51,1
10,./A_set/A_,4,706,9,1377,365,0.01,0.015,-1,15,47593.8,1
2,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,23358.9,1
2,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2542.62,1
2,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.692,1
2,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2444.17,1
2,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2587.57,1
2,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,11,0
13,./A_set/A_,5,180,9,87,182,0.01,0.015,-1,15,676.313,1
3,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
3,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
3,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
3,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
3,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
3,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.299,1
2,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4718.11,1
11,./A_set/A_,4,706,9,1377,365,0.01,0.015,-1,15,47589.6,1
3,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,23320.3,1
3,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2528.71,1
3,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
3,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2405.63,1
3,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2545.41,1
3,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,11806.6,1
14,./A_set/A_,5,180,9,87,182,0.01,0.015,-1,15,670.828,1
4,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
4,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
4,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
4,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
4,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
4,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
3,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4715.23,1
12,./A_set/A_,4,706,9,1377,365,0.01,0.015,-1,15,47588.3,1
4,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,23299.8,1
4,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2523.12,1
4,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
4,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2398.8,1
4,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2542.94,1
4,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,795.428,1
15,./A_set/A_,5,180,9,87,182,0.01,0.015,-1,15,669.928,1
5,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
5,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
5,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
5,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
5,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
5,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
4,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4711.85,1
13,./A_set/A_,4,706,9,1377,365,0.01,0.015,-1,15,47588.3,1
5,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,23289.9,1
5,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2520.65,1
5,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
5,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2395.3,1
5,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2532.52,1
5,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,751.801,1
6,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
6,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
6,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
6,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
6,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
6,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
5,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4706.84,1
1,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,867.763,1
14,./A_set/A_,4,706,9,1377,365,0.01,0.015,-1,15,47563.6,1
6,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,23288.7,1
6,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2520.64,1
6,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
6,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2391.94,1
6,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2525.26,1
6,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,729.906,1
7,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
7,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
7,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
7,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
7,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
7,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
6,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4706.14,1
2,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,836.339,1
15,./A_set/A_,4,706,9,1377,365,0.01,0.015,-1,15,47555.9,1
7,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,1849.1,1
7,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2520.37,1
7,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
7,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2389.72,1
7,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2522.96,1
7,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,708.078,1
8,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
8,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
8,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
8,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
8,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
8,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
7,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4705.69,1
3,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,797.676,1
8,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,1846.54,1
8,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2518.54,1
8,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
8,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2386.22,1
1,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,109,0
8,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2521.47,1
8,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,693.043,1
9,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
9,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
9,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
9,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
9,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
9,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
8,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4705.29,1
4,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,784.914,1
9,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,1841.44,1
9,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2518.54,1
9,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
9,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2384.94,1
9,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2509.69,1
2,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,87,0
9,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,688.333,1
10,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
10,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
10,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
10,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
10,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
10,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
9,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4705.06,1
5,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,761.126,1
10,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,1841.07,1
10,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2518.41,1
10,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
10,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2382.58,1
10,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2507.95,1
3,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,69,0
10,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,685.758,1
11,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
11,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
11,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
11,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
11,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
11,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
10,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4704.38,1
6,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,749.48,1
11,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,1840.84,1
11,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2518.33,1
11,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
11,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2380.93,1
11,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2507.24,1
4,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,59,0
11,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,678.66,1
12,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
12,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
12,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
12,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
12,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
12,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
11,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4704.17,1
7,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,737.809,1
12,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,1840.8,1
12,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2518.33,1
12,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
12,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2379.68,1
12,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2506.67,1
5,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,50,0
12,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,678.082,1
13,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
13,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
13,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
13,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
13,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
13,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
12,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4703.31,1
8,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,718.561,1
13,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,1840.68,1
13,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2518.33,1
13,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
13,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2379.55,1
13,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2506.6,1
6,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,39,0
13,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,676.769,1
14,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
14,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
14,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
14,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
14,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
14,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
13,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4702.94,1
9,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,709.541,1
14,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,1840.64,1
14,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2518.33,1
14,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
14,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2378.91,1
14,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2503.49,1
7,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,30,0
14,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,676.589,1
15,./A_set/A_,9,18,10,0,17,0.01,0.3,-1,15,1507.28,1
15,./A_set/A_,7,36,9,3,17,0.01,0.3,-1,15,2276.78,1
15,./A_set/A_,12,54,10,0,53,0.01,0.3,-1,15,798.186,1
15,./A_set/A_,8,18,9,4,17,0.01,0.3,-1,15,747.406,1
15,./A_set/A_,10,108,9,40,53,0.01,0.3,-1,15,3000.63,1
15,./A_set/A_,3,91,10,12,90,0.01,0.3,-1,15,849.297,1
14,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4702.87,1
10,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,703.912,1
15,./A_set/A_,1,181,9,81,90,0.01,0.3,-1,15,1840.44,1
15,./A_set/A_,14,108,10,22,53,0.01,0.3,-1,15,2518.33,1
15,./A_set/A_,11,54,9,4,53,0.01,0.3,-1,15,500.687,1
15,./A_set/A_,13,179,9,136,90,0.01,0.3,-1,15,2378.77,1
15,./A_set/A_,15,108,10,22,53,0.01,0.3,-1,15,2503.38,1
8,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,29,0
15,./A_set/A_,6,180,10,87,182,0.01,0.3,-1,15,674.712,1
1,./A_set/A_,9,18,10,0,17,0.01,0.5,-1,15,1507.28,1
1,./A_set/A_,7,36,9,3,17,0.01,0.5,-1,15,2276.78,1
15,./A_set/A_,2,89,9,32,90,0.01,0.3,-1,15,4701.96,1
1,./A_set/A_,12,54,10,0,53,0.01,0.5,-1,15,797.376,1
1,./A_set/A_,8,18,9,4,17,0.01,0.5,-1,15,747.406,1
11,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,699.551,1
1,./A_set/A_,10,108,9,40,53,0.01,0.5,-1,15,3013.17,1
1,./A_set/A_,3,91,10,12,90,0.01,0.5,-1,15,853.568,1
1,./A_set/A_,1,181,9,81,90,0.01,0.5,-1,15,23534.1,1
1,./A_set/A_,14,108,10,22,53,0.01,0.5,-1,15,7,0
1,./A_set/A_,11,54,9,4,53,0.01,0.5,-1,15,499.052,1
1,./A_set/A_,13,179,9,136,90,0.01,0.5,-1,15,4783.74,1
9,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,25,0
1,./A_set/A_,15,108,10,22,53,0.01,0.5,-1,15,7,0
1,./A_set/A_,6,180,10,87,182,0.01,0.5,-1,15,18,0
2,./A_set/A_,9,18,10,0,17,0.01,0.5,-1,15,1507.28,1
2,./A_set/A_,7,36,9,3,17,0.01,0.5,-1,15,2276.78,1
2,./A_set/A_,12,54,10,0,53,0.01,0.5,-1,15,797.376,1
2,./A_set/A_,8,18,9,4,17,0.01,0.5,-1,15,747.406,1
12,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,694.784,1
2,./A_set/A_,10,108,9,40,53,0.01,0.5,-1,15,3000.63,1
2,./A_set/A_,3,91,10,12,90,0.01,0.5,-1,15,849.389,1
1,./A_set/A_,2,89,9,32,90,0.01,0.5,-1,15,4730.08,1
2,./A_set/A_,1,181,9,81,90,0.01,0.5,-1,15,1959.62,1
2,./A_set/A_,14,108,10,22,53,0.01,0.5,-1,15,7,0
2,./A_set/A_,11,54,9,4,53,0.01,0.5,-1,15,498.527,1
2,./A_set/A_,13,179,9,136,90,0.01,0.5,-1,15,4651.2,1
10,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,23,0
2,./A_set/A_,15,108,10,22,53,0.01,0.5,-1,15,7,0
2,./A_set/A_,6,180,10,87,182,0.01,0.5,-1,15,5,0
3,./A_set/A_,9,18,10,0,17,0.01,0.5,-1,15,1507.28,1
3,./A_set/A_,7,36,9,3,17,0.01,0.5,-1,15,2276.78,1
3,./A_set/A_,12,54,10,0,53,0.01,0.5,-1,15,797.376,1
3,./A_set/A_,8,18,9,4,17,0.01,0.5,-1,15,747.406,1
13,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,686.836,1
3,./A_set/A_,10,108,9,40,53,0.01,0.5,-1,15,3000.63,1
3,./A_set/A_,3,91,10,12,90,0.01,0.5,-1,15,849.322,1
2,./A_set/A_,2,89,9,32,90,0.01,0.5,-1,15,4707.38,1
3,./A_set/A_,1,181,9,81,90,0.01,0.5,-1,15,1893.67,1
3,./A_set/A_,14,108,10,22,53,0.01,0.5,-1,15,2521.85,1
3,./A_set/A_,11,54,9,4,53,0.01,0.5,-1,15,498.527,1
3,./A_set/A_,13,179,9,136,90,0.01,0.5,-1,15,4610.81,1
11,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,21,0
3,./A_set/A_,15,108,10,22,53,0.01,0.5,-1,15,7,0
3,./A_set/A_,6,180,10,87,182,0.01,0.5,-1,15,9960.85,1
4,./A_set/A_,9,18,10,0,17,0.01,0.5,-1,15,1507.28,1
4,./A_set/A_,7,36,9,3,17,0.01,0.5,-1,15,2276.78,1
4,./A_set/A_,12,54,10,0,53,0.01,0.5,-1,15,797.376,1
4,./A_set/A_,8,18,9,4,17,0.01,0.5,-1,15,747.406,1
14,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,684.435,1
4,./A_set/A_,10,108,9,40,53,0.01,0.5,-1,15,3000.63,1
4,./A_set/A_,3,91,10,12,90,0.01,0.5,-1,15,849.317,1
3,./A_set/A_,2,89,9,32,90,0.01,0.5,-1,15,4704.49,1
4,./A_set/A_,1,181,9,81,90,0.01,0.5,-1,15,1876.2,1
4,./A_set/A_,14,108,10,22,53,0.01,0.5,-1,15,2414.93,1
4,./A_set/A_,11,54,9,4,53,0.01,0.5,-1,15,498.527,1
4,./A_set/A_,13,179,9,136,90,0.01,0.5,-1,15,4591.71,1
12,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,18,0
4,./A_set/A_,15,108,10,22,53,0.01,0.5,-1,15,2815.99,1
4,./A_set/A_,6,180,10,87,182,0.01,0.5,-1,15,794.99,1
5,./A_set/A_,9,18,10,0,17,0.01,0.5,-1,15,1507.28,1
5,./A_set/A_,7,36,9,3,17,0.01,0.5,-1,15,2276.78,1
5,./A_set/A_,12,54,10,0,53,0.01,0.5,-1,15,797.376,1
5,./A_set/A_,8,18,9,4,17,0.01,0.5,-1,15,747.406,1
15,./A_set/A_,5,180,9,87,182,0.01,0.3,-1,15,682.171,1
5,./A_set/A_,10,108,9,40,53,0.01,0.5,-1,15,3000.63,1
5,./A_set/A_,3,91,10,12,90,0.01,0.5,-1,15,849.316,1
4,./A_set/A_,2,89,9,32,90,0.01,0.5,-1,15,4702.59,1
5,./A_set/A_,1,181,9,81,90,0.01,0.5,-1,15,1867.16,1
5,./A_set/A_,14,108,10,22,53,0.01,0.5,-1,15,2403.04,1
5,./A_set/A_,11,54,9,4,53,0.01,0.5,-1,15,498.527,1
5,./A_set/A_,13,179,9,136,90,0.01,0.5,-1,15,4584.8,1
13,./A_set/A_,4,706,9,1377,365,0.01,0.3,-1,15,16,0
5,./A_set/A_,15,108,10,22,53,0.01,0.5,-1,15,2538.39,1
5,./A_set/A_,6,180,10,87,182,0.01,0.5,-1,15,754.417,1
6,./A_set/A_,9,18,10,0,17,0.01,0.5,-1,15,1507.28,1
6,./A_set/A_,7,36,9,3,17,0.01,0.5,-1,15,2276.78,1
6,./A_set/A_,12,54,10,0,53,0.01,0.5,-1,15,797.376,1
6,./A_set/A_,8,18,9,4,17,0.01,0.5,-1,15,747.406,1
6,./A_set/A_,10,108,9,40,53,0.01,0.5,-1,15,3000.63,1
6,./A_set/A_,3,91,10,12,90,0.01,0.5,-1,15,849.297,1
5,./A_set/A_,2,89,9,32,90,0.01,0.5,-1,15,4701.71,1
6,./A_set/A_,1,181,9,81,90,0.01,0.5,-1,15,1860.71,1
6,./A_set/A_,14,108,10,22,53,0.01,0.5,-1,15,2401.96,1
1,./A_set/A_,5,180,9,87,182,0.01,0.5,-1,15,895.795,1
